Empresa;Mês;Abertura;Segmento
MONT ARANHA;10;2.038,64;Outro
MONT ARANHA;11;1.499,7;Outro
MONT ARANHA;12;449,08;Outro
MONT ARANHA;2;1.173,57;Outro
MONT ARANHA;3;2.409,54;Outro
MONT ARANHA;4;1.935,16;Outro
MONT ARANHA;5;1.062,95;Outro
MONT ARANHA;6;940,06;Outro
MONT ARANHA;7;1.447,31;Outro
MONT ARANHA;8;545,09;Outro
MONT ARANHA;9;1.620,6;Outro
MPX ENERGIA;1;17.308,19;Energia Elétrica
MPX ENERGIA;10;4.357,23;Energia Elétrica
MPX ENERGIA;11;3.667,86;Energia Elétrica
MPX ENERGIA;12;3.120,02;Energia Elétrica
MPX ENERGIA;2;15.869,42;Energia Elétrica
MPX ENERGIA;3;21.810,65;Energia Elétrica
MPX ENERGIA;4;21.510,94;Energia Elétrica
MPX ENERGIA;5;20.526,51;Energia Elétrica
MPX ENERGIA;6;21.349,19;Energia Elétrica
MPX ENERGIA;7;18.544,17;Energia Elétrica
MPX ENERGIA;8;11.357,71;Energia Elétrica
MPX ENERGIA;9;7.947,29;Serviços Bancários
MRS LOGIST;1;22;Logística
MRS LOGIST;12;14;Logística
MRS LOGIST;2;193,08;Logística
MRS LOGIST;3;96;Logística
MRS LOGIST;4;24;Logística
MRS LOGIST;5;30;Logística
MRS LOGIST;9;18,02;Logística
MRV;1;1.417,56;Construção Civil
MRV;10;641,63;Construção Civil
MRV;11;391,15;Construção Civil
MRV;12;394,86;Construção Civil
MRV;2;1.393,4;Construção Civil
MRV;3;1.998,46;Construção Civil
MRV;4;1.893,15;Construção Civil
MRV;5;2.003,53;Construção Civil
MRV;6;1.731,61;Construção Civil
MRV;7;1.703,1;Construção Civil
MRV;8;1.490,79;Construção Civil
MRV;9;1.283,97;Construção Civil
MULTIPLAN;1;860,74;Shoppings
MULTIPLAN;10;646,9;Shoppings
MULTIPLAN;11;432,43;Shoppings
MULTIPLAN;12;450,83;Shoppings
MULTIPLAN;2;857,21;Shoppings
MULTIPLAN;3;806,06;Shoppings
MULTIPLAN;4;828,48;Shoppings
MULTIPLAN;5;854,87;Shoppings
MULTIPLAN;6;778,22;Shoppings
MULTIPLAN;7;782,75;Shoppings
MULTIPLAN;8;751,19;Shoppings
MULTIPLAN;9;698,92;Shoppings
MUNDIAL;1;70,07;Outro
MUNDIAL;10;65,62;Outro
MUNDIAL;11;46,72;Outro
MUNDIAL;12;43,76;Outro
MUNDIAL;2;146,53;Outro
MUNDIAL;3;115,63;Outro
MUNDIAL;4;135,51;Outro
MUNDIAL;5;128,07;Outro
MUNDIAL;6;150,04;Outro
MUNDIAL;7;126,61;Outro
MUNDIAL;8;103,69;Outro
MUNDIAL;9;79,38;Outro
NADIR FIGUEI;10;52,06;Outro
NADIR FIGUEI;11;40,54;Outro
NADIR FIGUEI;12;49,81;Outro
NADIR FIGUEI;5;32,55;Outro
NADIR FIGUEI;6;321,48;Outro
NADIR FIGUEI;7;54,3;Outro
NADIR FIGUEI;8;228,72;Outro
NADIR FIGUEI;9;31,54;Outro
NATU;1;5,8;Outro
NATU;11;3,87;Outro
NATU;12;2,02;Outro
NATU;6;0,89;Outro
NATU;7;0,89;Outro
NATU;9;0,2;Outro
NATUE;1;10,6;Outro
NATUE;11;6,8;Outro
NATUE;12;0,56;Outro
NATUE;6;2,92;Outro
NATUE;7;19,86;Outro
NATURA;1;1.842,09;Produtos Cosméticos
NATURA;10;1.240,58;Produtos Cosméticos
NATURA;11;884,23;Produtos Cosméticos
NATURA;12;1.178,85;Produtos Cosméticos
NATURA;2;1.551,27;Produtos Cosméticos
NATURA;3;1.566,56;Produtos Cosméticos
NATURA;4;1.483,38;Produtos Cosméticos
NATURA;5;1.634,42;Produtos Cosméticos
NATURA;6;1.710,74;Produtos Cosméticos
NATURA;7;1.239,34;Produtos Cosméticos
NATURA;8;1.115,23;Produtos Cosméticos
NATURA;9;1.162,19;Produtos Cosméticos
NET;1;2.514,25;Serviços 
NET;10;888,19;Serviços 
NET;11;804,01;Serviços 
NET;12;726,82;Serviços 
NET;2;2.754,13;Serviços 
NET;3;2.462,15;Serviços 
NET;4;2.295,87;Serviços 
NET;5;2.832,23;Serviços 
NET;6;2.440,51;Serviços 
NET;7;1.775,65;Serviços 
NET;8;1.592,5;Serviços 
NET;9;1.649,19;Serviços 
NETC;1;6,64;Serviços 
NETC;10;1,98;Serviços 
NETC;11;0,69;Serviços 
NETC;12;0,46;Serviços 
NETC;2;82,5;Serviços 
NETC;3;56,2;Serviços 
NETC;4;234,7;Serviços 
NETC;5;571,9;Serviços 
NETC;6;117,35;Serviços 
NETC;7;22,75;Serviços 
NETC;8;7,96;Serviços 
NETC;9;3,8;Serviços 
NETC    /ES;2;23,18;Serviços 
NETCE;1;54,41;Serviços 
NETCE;10;112,27;Serviços 
NETCE;11;81,74;Serviços 
NETCE;12;65,08;Serviços 
NETCE;2;55,49;Serviços 
NETCE;3;7,44;Serviços 
NETCE;4;147,01;Serviços 
NETCE;5;369,64;Serviços 
NETCE;6;169,57;Serviços 
NETCE;7;70,23;Serviços 
NETCE;8;62,46;Serviços 
NETCE;9;60,24;Serviços 
NETCE   /ES;2;2,14;Serviços 
NORD BRASIL;1;317,34;Outro
NORD BRASIL;10;567,66;Outro
NORD BRASIL;11;546,19;Outro
NORD BRASIL;12;948,29;Outro
NORD BRASIL;2;207,19;Outro
NORD BRASIL;3;218,47;Outro
NORD BRASIL;4;216,36;Outro
NORD BRASIL;5;239,99;Outro
NORD BRASIL;6;351,71;Outro
NORD BRASIL;7;1.025,72;Outro
NORD BRASIL;8;1.813,4;Outro
NORD BRASIL;9;1.339,35;Outro
NORDON MET;10;1,09;Outro
NORDON MET;11;1;Outro
NORDON MET;7;0,29;Outro
NOSSA CAIXA;1;3.911,39;Serviços Bancários
NOSSA CAIXA;10;3.451,15;Serviços Bancários
NOSSA CAIXA;11;4.288,5;Serviços Bancários
NOSSA CAIXA;12;3.676,44;Serviços Bancários
NOSSA CAIXA;2;2.587,49;Serviços Bancários
NOSSA CAIXA;3;2.409,21;Serviços Bancários
NOSSA CAIXA;4;2.125,01;Serviços Bancários
NOSSA CAIXA;5;3.887,91;Serviços Bancários
NOSSA CAIXA;6;3.958,37;Serviços Bancários
NOSSA CAIXA;7;3.757,36;Serviços Bancários
NOSSA CAIXA;8;4.414,29;Serviços Bancários
NOSSA CAIXA;9;4.584,41;Serviços Bancários
NOVA AMERICA;1;32,94;Outro
NOVA AMERICA;10;95,56;Outro
NOVA AMERICA;11;0,5;Outro
NOVA AMERICA;12;0,81;Outro
NOVA AMERICA;2;22,89;Outro
NOVA AMERICA;3;31,65;Outro
NOVA AMERICA;4;31,16;Outro
NOVA AMERICA;5;47,28;Outro
NOVA AMERICA;6;133,35;Outro
NOVA AMERICA;7;58,69;Outro
NOVA AMERICA;8;29,48;Outro
NOVA AMERICA;9;202,59;Outro
NUTRIPLANT;11;39,5;Outro
NUTRIPLANT;12;25,5;Outro
NUTRIPLANT;2;75,45;Outro
NUTRIPLANT;3;42;Outro
NUTRIPLANT;4;86,52;Outro
NUTRIPLANT;5;73,61;Outro
NUTRIPLANT;6;50,08;Outro
NUTRIPLANT;7;59,74;Outro
ODONTOPREV;1;1.715,97;Saúde 
ODONTOPREV;10;943,3;Saúde 
ODONTOPREV;11;994,78;Saúde 
ODONTOPREV;12;768,55;Saúde 
ODONTOPREV;2;1.629,92;Saúde 
ODONTOPREV;3;2.002,54;Saúde 
ODONTOPREV;4;1.822,18;Saúde 
ODONTOPREV;5;2.065,08;Saúde 
ODONTOPREV;6;1.933,67;Saúde 
ODONTOPREV;7;1.744,77;Saúde 
ODONTOPREV;8;1.611,47;Saúde 
ODONTOPREV;9;1.461,1;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;10;11.436,78;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;11;8.823,06;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;12;10.822,73;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;6;42.084,64;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;7;33.083,29;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;8;24.102,14;Petróleo, Gás e Biocombustíveis
OGX PETROLEO;9;24.240,54;Petróleo, Gás e Biocombustíveis
OGXP;6;115,26;Petróleo, Gás e Biocombustíveis
OGXP;7;150;Petróleo, Gás e Biocombustíveis
OHL BRASIL;1;1.327,97;Rodovias
OHL BRASIL;10;608,37;Rodovias
OHL BRASIL;11;512,48;Rodovias
OHL BRASIL;12;542,43;Rodovias
OHL BRASIL;2;1.487,54;Rodovias
OHL BRASIL;3;1.253,56;Rodovias
OHL BRASIL;4;1.270,86;Rodovias
OHL BRASIL;5;1.389,17;Rodovias
OHL BRASIL;6;1.377,63;Rodovias
OHL BRASIL;7;1.146,25;Rodovias
OHL BRASIL;8;1.113,98;Rodovias
OHL BRASIL;9;1.115,57;Rodovias
P.ACUCAR-CBD;1;2.078,44;Comércio e Distribuição
P.ACUCAR-CBD;10;1.673,64;Comércio e Distribuição
P.ACUCAR-CBD;11;1.528,98;Comércio e Distribuição
P.ACUCAR-CBD;12;1.707,14;Comércio e Distribuição
P.ACUCAR-CBD;2;2.263,22;Comércio e Distribuição
P.ACUCAR-CBD;3;2.504,68;Comércio e Distribuição
P.ACUCAR-CBD;4;2.170,31;Comércio e Distribuição
P.ACUCAR-CBD;5;3.143,42;Comércio e Distribuição
P.ACUCAR-CBD;6;2.795,88;Comércio e Distribuição
P.ACUCAR-CBD;7;2.124,85;Comércio e Distribuição
P.ACUCAR-CBD;8;2.080,3;Comércio e Distribuição
P.ACUCAR-CBD;9;1.872;Comércio e Distribuição
PANAMERICANO;1;516,85;Serviços Bancários
PANAMERICANO;10;167,83;Serviços Bancários
PANAMERICANO;11;106,44;Serviços Bancários
PANAMERICANO;12;122,91;Serviços Bancários
PANAMERICANO;2;404,46;Serviços Bancários
PANAMERICANO;3;373,86;Serviços Bancários
PANAMERICANO;4;376,8;Serviços Bancários
PANAMERICANO;5;415,97;Serviços Bancários
PANAMERICANO;6;415,91;Serviços Bancários
PANAMERICANO;7;371,69;Serviços Bancários
PANAMERICANO;8;324,47;Serviços Bancários
PANAMERICANO;9;284,8;Serviços Bancários
PANATLANTICA;1;227,54;Siderurgia e Metalurgia
PANATLANTICA;10;136,5;Siderurgia e Metalurgia
PANATLANTICA;11;68,5;Siderurgia e Metalurgia
PANATLANTICA;12;65,04;Siderurgia e Metalurgia
PANATLANTICA;2;149,6;Siderurgia e Metalurgia
PANATLANTICA;3;420,93;Siderurgia e Metalurgia
PANATLANTICA;4;348,56;Siderurgia e Metalurgia
PANATLANTICA;5;345,88;Siderurgia e Metalurgia
PANATLANTICA;6;592,11;Siderurgia e Metalurgia
PANATLANTICA;7;345,14;Siderurgia e Metalurgia
PANATLANTICA;8;297,44;Siderurgia e Metalurgia
PANATLANTICA;9;364,45;Siderurgia e Metalurgia
PAR AL BAHIA;1;421,01;Holdings Diversificadas
PAR AL BAHIA;10;600,01;Holdings Diversificadas
PAR AL BAHIA;11;736,32;Holdings Diversificadas
PAR AL BAHIA;12;729,22;Holdings Diversificadas
PAR AL BAHIA;2;550,98;Holdings Diversificadas
PAR AL BAHIA;3;896,05;Holdings Diversificadas
PAR AL BAHIA;4;414,94;Holdings Diversificadas
PAR AL BAHIA;5;902,98;Holdings Diversificadas
PAR AL BAHIA;6;308,6;Holdings Diversificadas
PAR AL BAHIA;7;387,65;Holdings Diversificadas
PAR AL BAHIA;8;626,54;Holdings Diversificadas
PAR AL BAHIA;9;526,12;Holdings Diversificadas
PARANA;1;298,75;Outro
PARANA;10;172,86;Outro
PARANA;11;103,1;Outro
PARANA;12;91,14;Outro
PARANA;2;320,17;Outro
PARANA;3;332,11;Outro
PARANA;4;395,73;Outro
PARANA;5;348,12;Outro
PARANA;6;335,38;Outro
PARANA;7;402,21;Outro
PARANA;8;302,45;Outro
PARANA;9;327,6;Outro
PARANAPANEMA;1;2.714,01;Siderurgia e Metalurgia
PARANAPANEMA;10;377,19;Siderurgia e Metalurgia
PARANAPANEMA;11;236,97;Siderurgia e Metalurgia
PARANAPANEMA;12;216,34;Siderurgia e Metalurgia
PARANAPANEMA;2;2.410,45;Siderurgia e Metalurgia
PARANAPANEMA;3;2.897,67;Siderurgia e Metalurgia
PARANAPANEMA;4;2.284,65;Siderurgia e Metalurgia
PARANAPANEMA;5;1.824,54;Siderurgia e Metalurgia
PARANAPANEMA;6;1.659,69;Siderurgia e Metalurgia
PARANAPANEMA;7;821,87;Siderurgia e Metalurgia
PARANAPANEMA;8;749,2;Siderurgia e Metalurgia
PARANAPANEMA;9;594,38;Siderurgia e Metalurgia
PARMALAT;1;4.057,94;Outro
PARMALAT;10;89,65;Outro
PARMALAT;11;127,85;Outro
PARMALAT;12;94,18;Outro
PARMALAT;2;990,01;Outro
PARMALAT;3;1.304;Outro
PARMALAT;4;300;Outro
PARMALAT;5;1.055,69;Outro
PARMALAT;6;120;Outro
PARMALAT;7;403,86;Outro
PARMALAT;8;91,62;Outro
PARMALAT;9;139,75;Outro
PATAGONIA;1;1.303,3;Outro
PATAGONIA;10;377,76;Outro
PATAGONIA;11;322,11;Outro
PATAGONIA;12;329,43;Outro
PATAGONIA;2;920,59;Outro
PATAGONIA;3;763,22;Outro
PATAGONIA;4;512,62;Outro
PATAGONIA;5;704,36;Outro
PATAGONIA;6;628,24;Outro
PATAGONIA;7;531,12;Outro
PATAGONIA;8;367,52;Outro
PATAGONIA;9;379,76;Outro
PCARE;10;107;Outro
PCARE;2;4,55;Outro
PCARE;3;6,49;Outro
PCARE;8;3;Outro
PCARE;9;48,39;Outro
PDG REALT;1;1.034,52;Outro
PDG REALT;10;572,49;Outro
PDG REALT;11;441,49;Outro
PDG REALT;12;430,09;Outro
PDG REALT;2;1.061,47;Outro
PDG REALT;3;1.169,52;Outro
PDG REALT;4;1.210;Outro
PDG REALT;5;1.628,45;Outro
PDG REALT;6;1.178,21;Outro
PDG REALT;7;1.115,8;Outro
PDG REALT;8;1.042,02;Outro
PDG REALT;9;961,73;Outro
PERDIGAO S/A;1;3.144,08;Alimentos Processados
PERDIGAO S/A;10;2.313,36;Alimentos Processados
PERDIGAO S/A;11;1.763,26;Alimentos Processados
PERDIGAO S/A;12;2.066,55;Alimentos Processados
PERDIGAO S/A;2;3.483,55;Alimentos Processados
PERDIGAO S/A;3;3.173,58;Alimentos Processados
PERDIGAO S/A;4;3.258,55;Alimentos Processados
PERDIGAO S/A;5;2.891,84;Alimentos Processados
PERDIGAO S/A;6;3.913,36;Alimentos Processados
PERDIGAO S/A;7;3.364,15;Alimentos Processados
PERDIGAO S/A;8;3.010,41;Alimentos Processados
PERDIGAO S/A;9;2.964,67;Alimentos Processados
PET MANGUINH;1;48,09;Petróleo, Gás e Biocombustíveis
PET MANGUINH;10;16,55;Petróleo, Gás e Biocombustíveis
PET MANGUINH;11;4,33;Petróleo, Gás e Biocombustíveis
PET MANGUINH;2;48,95;Petróleo, Gás e Biocombustíveis
PET MANGUINH;3;42,4;Petróleo, Gás e Biocombustíveis
PET MANGUINH;4;39,97;Petróleo, Gás e Biocombustíveis
PET MANGUINH;5;55,11;Petróleo, Gás e Biocombustíveis
PET MANGUINH;6;63,29;Petróleo, Gás e Biocombustíveis
PET MANGUINH;7;36,13;Petróleo, Gás e Biocombustíveis
PET MANGUINH;8;29,75;Petróleo, Gás e Biocombustíveis
PET MANGUINH;9;29,1;Petróleo, Gás e Biocombustíveis
PETR;1;2.634,18;Petróleo, Gás e Biocombustíveis
PETR;10;1.374,76;Petróleo, Gás e Biocombustíveis
PETR;11;1.263,67;Petróleo, Gás e Biocombustíveis
PETR;12;1.479,92;Petróleo, Gás e Biocombustíveis
PETR;2;6.041,82;Petróleo, Gás e Biocombustíveis
PETR;3;3.333,39;Petróleo, Gás e Biocombustíveis
PETR;4;5.091,01;Petróleo, Gás e Biocombustíveis
PETR;5;5.899,83;Petróleo, Gás e Biocombustíveis
PETR;6;3.962,22;Petróleo, Gás e Biocombustíveis
PETR;7;1.931,67;Petróleo, Gás e Biocombustíveis
PETR;8;1.604,94;Petróleo, Gás e Biocombustíveis
PETR;9;1.848,57;Petróleo, Gás e Biocombustíveis
PETR    /EB;4;320,69;Petróleo, Gás e Biocombustíveis
PETR    /EB;5;944,19;Petróleo, Gás e Biocombustíveis
PETR    /EJ;12;141,5;Petróleo, Gás e Biocombustíveis
PETR    /ERJ;1;1.749,64;Petróleo, Gás e Biocombustíveis
PETR    /EX;4;2.673,77;Petróleo, Gás e Biocombustíveis
PETRE;1;733;Petróleo, Gás e Biocombustíveis
PETRE;10;3.233,01;Petróleo, Gás e Biocombustíveis
PETRE;11;2.251,46;Petróleo, Gás e Biocombustíveis
PETRE;12;1.643,22;Petróleo, Gás e Biocombustíveis
PETRE;2;1.959,58;Petróleo, Gás e Biocombustíveis
PETRE;3;1.061,92;Petróleo, Gás e Biocombustíveis
PETRE;4;1.236,94;Petróleo, Gás e Biocombustíveis
PETRE;5;1.234,88;Petróleo, Gás e Biocombustíveis
PETRE;6;1.765,18;Petróleo, Gás e Biocombustíveis
PETRE;7;2.276,01;Petróleo, Gás e Biocombustíveis
PETRE;8;2.473,48;Petróleo, Gás e Biocombustíveis
PETRE;9;2.423,74;Petróleo, Gás e Biocombustíveis
PETRE   /EB;4;173,67;Petróleo, Gás e Biocombustíveis
PETRE   /EB;5;248,5;Petróleo, Gás e Biocombustíveis
PETRE   /EJ;12;10,34;Petróleo, Gás e Biocombustíveis
PETRE   /ERJ;1;1.132,86;Petróleo, Gás e Biocombustíveis
PETRE   /EX;4;373,39;Petróleo, Gás e Biocombustíveis
PETROBRAS;1;32.641,17;Petróleo, Gás e Biocombustíveis
PETROBRAS;10;12.347,57;Petróleo, Gás e Biocombustíveis
PETROBRAS;11;7.819,69;Petróleo, Gás e Biocombustíveis
PETROBRAS;12;7.671,11;Petróleo, Gás e Biocombustíveis
PETROBRAS;2;26.339,42;Petróleo, Gás e Biocombustíveis
PETROBRAS;3;39.639,91;Petróleo, Gás e Biocombustíveis
PETROBRAS;4;32.988,13;Petróleo, Gás e Biocombustíveis
PETROBRAS;5;22.847,75;Petróleo, Gás e Biocombustíveis
PETROBRAS;6;26.705,96;Petróleo, Gás e Biocombustíveis
PETROBRAS;7;23.493,56;Petróleo, Gás e Biocombustíveis
PETROBRAS;8;16.420,2;Petróleo, Gás e Biocombustíveis
PETROBRAS;9;15.075,21;Petróleo, Gás e Biocombustíveis
PETROFLEX;1;848,88;Petróleo, Gás e Biocombustíveis
PETROFLEX;10;837,53;Petróleo, Gás e Biocombustíveis
PETROFLEX;2;509,72;Petróleo, Gás e Biocombustíveis
PETROFLEX;3;712,29;Petróleo, Gás e Biocombustíveis
PETROFLEX;4;678,39;Petróleo, Gás e Biocombustíveis
PETROFLEX;5;774,19;Petróleo, Gás e Biocombustíveis
PETROFLEX;6;620,96;Petróleo, Gás e Biocombustíveis
PETROFLEX;7;626,81;Petróleo, Gás e Biocombustíveis
PETROFLEX;8;687,04;Petróleo, Gás e Biocombustíveis
PETROFLEX;9;954,12;Petróleo, Gás e Biocombustíveis
PETROPAR;1;513,49;Petróleo, Gás e Biocombustíveis
PETROPAR;10;487,82;Petróleo, Gás e Biocombustíveis
PETROPAR;11;321,84;Petróleo, Gás e Biocombustíveis
PETROPAR;12;359,72;Petróleo, Gás e Biocombustíveis
PETROPAR;2;292,51;Petróleo, Gás e Biocombustíveis
PETROPAR;3;588,21;Petróleo, Gás e Biocombustíveis
PETROPAR;4;729,39;Petróleo, Gás e Biocombustíveis
PETROPAR;5;246,1;Petróleo, Gás e Biocombustíveis
PETROPAR;6;207,03;Petróleo, Gás e Biocombustíveis
PETROPAR;7;410,79;Petróleo, Gás e Biocombustíveis
PETROPAR;8;41,74;Petróleo, Gás e Biocombustíveis
PETROPAR;9;235,94;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;1;1.158,54;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;10;976,79;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;11;927,22;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;12;492,95;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;2;1.024,05;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;3;1.045,83;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;4;1.112,41;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;5;1.256,2;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;6;1.136,89;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;7;1.060,03;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;8;1.050,32;Petróleo, Gás e Biocombustíveis
PETROQ UNIAO;9;927,41;Petróleo, Gás e Biocombustíveis
PETTENATI;1;509,21;Outro
PETTENATI;10;281,48;Outro
PETTENATI;11;123,96;Outro
PETTENATI;12;156,91;Outro
PETTENATI;2;519,64;Outro
PETTENATI;3;503,33;Outro
PETTENATI;4;493,05;Outro
PETTENATI;5;428,73;Outro
PETTENATI;6;324,53;Outro
PETTENATI;7;243,46;Outro
PETTENATI;8;282,78;Outro
PETTENATI;9;252,02;Outro
PIBB;1;3.767,27;Outro
PIBB;10;3.087,85;Outro
PIBB;11;2.062,03;Outro
PIBB;12;2.185,28;Outro
PIBB;2;3.592,81;Outro
PIBB;3;4.610,85;Outro
PIBB;4;4.309,81;Outro
PIBB;5;4.853,24;Outro
PIBB;6;5.989,92;Outro
PIBB;7;5.283,2;Outro
PIBB;8;4.130,22;Outro
PIBB;9;4.293,13;Outro
PINE;1;1.130,5;Serviços Bancários
PINE;10;294,92;Serviços Bancários
PINE;11;189,7;Serviços Bancários
PINE;12;194,71;Serviços Bancários
PINE;2;812,3;Serviços Bancários
PINE;3;779,81;Serviços Bancários
PINE;4;896,68;Serviços Bancários
PINE;5;1.066,24;Serviços Bancários
PINE;6;875,9;Serviços Bancários
PINE;7;767,31;Serviços Bancários
PINE;8;609,5;Serviços Bancários
PINE;9;485,71;Serviços Bancários
PINEE;2;3,87;Serviços Bancários
PINEE;3;1,94;Serviços Bancários
PLAS;1;4,16;Outro
PLAS;10;0,76;Outro
PLAS;11;0,12;Outro
PLAS;2;21,41;Outro
PLAS;3;4,51;Outro
PLAS;4;7,56;Outro
PLAS;5;8,79;Outro
PLAS;6;6,18;Outro
PLAS;7;2,78;Outro
PLAS;8;2,27;Outro
PLAS;9;1,95;Outro
PLASCAR PART;1;690,7;Automóveis e Motocicletas
PLASCAR PART;10;160,93;Automóveis e Motocicletas
PLASCAR PART;11;114,68;Automóveis e Motocicletas
PLASCAR PART;12;63,39;Automóveis e Motocicletas
PLASCAR PART;2;566,09;Automóveis e Motocicletas
PLASCAR PART;3;448,34;Automóveis e Motocicletas
PLASCAR PART;4;422,13;Automóveis e Motocicletas
PLASCAR PART;5;423,9;Automóveis e Motocicletas
PLASCAR PART;6;467,22;Automóveis e Motocicletas
PLASCAR PART;7;418,13;Automóveis e Motocicletas
PLASCAR PART;8;345,07;Automóveis e Motocicletas
PLASCAR PART;9;249,73;Automóveis e Motocicletas
PLASE;1;1,2;Outro
PORTO SEGURO;1;3.115,37;Previdência e Seguros
PORTO SEGURO;10;570,57;Previdência e Seguros
PORTO SEGURO;11;423,82;Previdência e Seguros
PORTO SEGURO;12;542,42;Previdência e Seguros
PORTO SEGURO;2;3.049,96;Previdência e Seguros
PORTO SEGURO;3;2.883,17;Previdência e Seguros
PORTO SEGURO;4;1.185,8;Previdência e Seguros
PORTO SEGURO;5;990,62;Previdência e Seguros
PORTO SEGURO;6;901,53;Previdência e Seguros
PORTO SEGURO;7;931,49;Previdência e Seguros
PORTO SEGURO;8;800,49;Previdência e Seguros
PORTO SEGURO;9;696,47;Previdência e Seguros
PORTOBELLO;1;73,52;Revestimentos Cerâmicos
PORTOBELLO;10;45,02;Revestimentos Cerâmicos
PORTOBELLO;11;27,56;Revestimentos Cerâmicos
PORTOBELLO;12;25,52;Revestimentos Cerâmicos
PORTOBELLO;2;49,93;Revestimentos Cerâmicos
PORTOBELLO;3;46,49;Revestimentos Cerâmicos
PORTOBELLO;4;40,79;Revestimentos Cerâmicos
PORTOBELLO;5;73,56;Revestimentos Cerâmicos
PORTOBELLO;6;71,49;Revestimentos Cerâmicos
PORTOBELLO;7;63,85;Revestimentos Cerâmicos
PORTOBELLO;8;52,7;Revestimentos Cerâmicos
PORTOBELLO;9;43,13;Revestimentos Cerâmicos
POSIE;11;53,44;Outro
POSIE;5;4,15;Outro
POSITIVO INF;1;2.954,34;Outro
POSITIVO INF;10;382,03;Outro
POSITIVO INF;11;277,09;Outro
POSITIVO INF;12;830,81;Outro
POSITIVO INF;2;3.698,46;Outro
POSITIVO INF;3;2.721,73;Outro
POSITIVO INF;4;2.476,95;Outro
POSITIVO INF;5;3.261,46;Outro
POSITIVO INF;6;2.112,79;Outro
POSITIVO INF;7;1.495,74;Outro
POSITIVO INF;8;1.055,31;Outro
POSITIVO INF;9;798,99;Outro
PRGA;1;17,72;Outro
PRGA;11;1,28;Outro
PRGA;3;33,16;Outro
PRGA;4;44,1;Outro
PRGA;6;102,01;Outro
PRGA;7;16,98;Outro
PRGAE;1;3,49;Outro
PRGAE;10;83;Outro
PRGAE;11;11,62;Outro
PRGAE;4;2,31;Outro
PRGAE;7;7,31;Outro
PRGAE;8;2,88;Outro
PRGAE;9;83,06;Outro
PRO METALURG;10;7,61;Outro
PRO METALURG;11;1,78;Outro
PRO METALURG;12;2,84;Outro
PRO METALURG;9;11,88;Outro
PROFARMA;1;876,9;Outro
PROFARMA;10;256,09;Outro
PROFARMA;11;210,09;Outro
PROFARMA;12;123,9;Outro
PROFARMA;2;743,94;Outro
PROFARMA;3;633,18;Outro
PROFARMA;4;871,34;Outro
PROFARMA;5;774,68;Outro
PROFARMA;6;922,8;Outro
PROFARMA;7;658,61;Outro
PROFARMA;8;620,96;Outro
PROFARMA;9;519,49;Outro
PROMPT PART;11;1;Outro
PROMPT PART;12;1;Outro
PRONOR;1;39,64;Outro
PRONOR;10;12,28;Outro
PRONOR;11;12,94;Outro
PRONOR;12;9,53;Outro
PRONOR;2;34,97;Outro
PRONOR;3;42,2;Outro
PRONOR;4;24,35;Outro
PRONOR;5;52,04;Outro
PRONOR;6;55,04;Outro
PRONOR;7;20,34;Outro
PRONOR;8;13,6;Outro
PRONOR;9;18,02;Outro
PROVIDENCIA;1;380,3;Outro
PROVIDENCIA;10;148;Outro
PROVIDENCIA;11;85,67;Outro
PROVIDENCIA;12;95,19;Outro
PROVIDENCIA;2;375,56;Outro
PROVIDENCIA;3;294,35;Outro
PROVIDENCIA;4;294,88;Outro
PROVIDENCIA;5;261,89;Outro
PROVIDENCIA;6;335,21;Outro
PROVIDENCIA;7;255,42;Outro
PROVIDENCIA;8;216,99;Outro
PROVIDENCIA;9;222,64;Outro
PW BRASIL;11;1.944,4;Outro
QGN PARTIC;3;6;Outro
QGN PARTIC;8;1;Outro
QUATTOR PETR;10;260,83;Outro
QUATTOR PETR;11;259,35;Outro
QUATTOR PETR;12;247,87;Outro
QUATTOR PETR;7;409,99;Outro
QUATTOR PETR;8;188,35;Outro
QUATTOR PETR;9;346,82;Outro
RANDON PART;1;1.562,41;Outro
RANDON PART;10;673,58;Outro
RANDON PART;11;473,59;Outro
RANDON PART;12;390,54;Outro
RANDON PART;2;1.362,79;Outro
RANDON PART;3;1.572,42;Outro
RANDON PART;4;1.828,72;Outro
RANDON PART;5;1.665,61;Outro
RANDON PART;6;1.525,87;Outro
RANDON PART;7;1.549,1;Outro
RANDON PART;8;1.357,57;Outro
RANDON PART;9;1.195,15;Outro
