Empresa;Mês;Abertura;Segmento
SMALE;9;67,06;BDR
SMILES;1;2107,06;Diversos
SMILES;10;1160,07;Diversos
SMILES;11;697,57;Diversos
SMILES;12;888,86;Diversos
SMILES;2;1614,29;Diversos
SMILES;3;1272,71;Diversos
SMILES;4;1208,92;Diversos
SMILES;5;913,9;Diversos
SMILES;6;1764,29;Diversos
SMILES;7;1500,23;Diversos
SMILES;8;1248,18;Diversos
SMILES;9;1172,6;Diversos
SMITH & NEPH;11;168,54;BDR
SMITH & NEPH;12;291,35;BDR
SMLS;1;688,39;Fidelidade
SMLS;10;131,17;Fidelidade
SMLS;2;201,07;Fidelidade
SMLS;3;2,32;Fidelidade
SMLS;4;40,89;Fidelidade
SMLS;5;28,31;Fidelidade
SMLS;6;171,67;Fidelidade
SMLS;7;132,74;Fidelidade
SMLS;8;53,02;Fidelidade
SMLS;9;74,36;Fidelidade
SMLS    /ED;8;24,24;Fidelidade
SMLS    /EJ;1;16,7;Fidelidade
SMLS  FM;1;40,9;Fidelidade
SMLS  FM;10;61,37;Fidelidade
SMLS  FM;2;25,17;Fidelidade
SMLS  FM;3;16,28;Fidelidade
SMLS  FM;4;21,19;Fidelidade
SMLS  FM;5;34,57;Fidelidade
SMLS  FM;6;82,39;Fidelidade
SMLS  FM;7;73,65;Fidelidade
SMLS  FM;8;34,92;Fidelidade
SMLS  FM;9;46,19;Fidelidade
SMLS  FM/ED;8;26,18;Fidelidade
SMLS  FM/EJ;1;29,42;Fidelidade
SMLSE;1;0,02;Fidelidade
SMLSE;10;8,23;Fidelidade
SMLSE;2;129,62;Fidelidade
SMLSE;3;206,56;Fidelidade
SMLSE;4;97,56;Fidelidade
SMLSE;5;47,31;Fidelidade
SMLSE;6;32,86;Fidelidade
SMLSE;7;68,46;Fidelidade
SMLSE;8;18,42;Fidelidade
SMLSE;9;19,92;Fidelidade
SMLSE    /ED;8;2,78;Fidelidade
SMLSE    /EJ;1;1,01;Fidelidade
SMLSE  FM;1;23,42;Fidelidade
SMLSE  FM;10;22,22;Fidelidade
SMLSE  FM;2;13,62;Fidelidade
SMLSE  FM;3;6,17;Fidelidade
SMLSE  FM;4;17,43;Fidelidade
SMLSE  FM;5;24,44;Fidelidade
SMLSE  FM;6;38,53;Fidelidade
SMLSE  FM;7;38,13;Fidelidade
SMLSE  FM;8;15,34;Fidelidade
SMLSE  FM;9;28;Fidelidade
SMLSE  FM/ED;8;14,54;Fidelidade
SMLSE  FM/EJ;1;12,17;Fidelidade
SMTO;3;3,09;BDR
SMTO;4;15,11;BDR
SMTO;5;15;BDR
SMTO;6;1,5;BDR
SMTO;7;23,05;BDR
SMTO;8;20,8;BDR
SMTOE;1;4;BDR
SMTOE;3;1,57;BDR
SMTOE;4;30,6;BDR
SMTOE;5;1,84;BDR
SMTOE;6;20,99;BDR
SMTOE;7;22,85;BDR
SMTOE;8;8;BDR
SNAP-ON INC;10;687,06;BDR
SNAP-ON INC;11;925,62;BDR
SNAP-ON INC;12;885,79;BDR
SNAP-ON INC;5;193,8;BDR
SNAP-ON INC;8;209,2;BDR
SONDOTECNICA;1;438,61;Construção e Engenharia
SONDOTECNICA;10;733,14;Construção e Engenharia
SONDOTECNICA;11;553,09;Construção e Engenharia
SONDOTECNICA;12;362,79;Construção e Engenharia
SONDOTECNICA;2;185,23;Construção e Engenharia
SONDOTECNICA;3;329,6;Construção e Engenharia
SONDOTECNICA;4;138,73;Construção e Engenharia
SONDOTECNICA;6;108,38;Construção e Engenharia
SONDOTECNICA;7;213,26;Construção e Engenharia
SONDOTECNICA;8;673,13;Construção e Engenharia
SONDOTECNICA;9;1565,01;Construção e Engenharia
SONY CORP;1;4443,8;BDR
SONY CORP;10;8556,91;BDR
SONY CORP;11;9846,97;BDR
SONY CORP;12;9881,68;BDR
SONY CORP;2;3222,46;BDR
SONY CORP;3;1991,95;BDR
SONY CORP;4;3303,08;BDR
SONY CORP;5;4742,2;BDR
SONY CORP;6;5062,26;BDR
SONY CORP;7;4654,81;BDR
SONY CORP;8;10626,92;BDR
SONY CORP;9;11342,08;BDR
SOUTHWEST AI;10;1142,81;BDR
SOUTHWEST AI;11;488,53;BDR
SOUTHWEST AI;12;956,19;BDR
SOUTHWEST AI;2;416,97;BDR
SOUTHWEST AI;3;1104,66;BDR
SOUTHWEST AI;4;167;BDR
SOUTHWEST AI;5;502,09;BDR
SOUTHWEST AI;6;368,2;BDR
SOUTHWEST AI;7;650;BDR
SOUTHWEST AI;8;997,35;BDR
SOUTHWEST AI;9;641,72;BDR
SP GLOBAL;1;4279,5;BDR
SP GLOBAL;10;2361,32;BDR
SP GLOBAL;11;1362,7;BDR
SP GLOBAL;12;4647,67;BDR
SP GLOBAL;2;2251,32;BDR
SP GLOBAL;3;2923,08;BDR
SP GLOBAL;4;2571,52;BDR
SP GLOBAL;5;1763,08;BDR
SP GLOBAL;6;831,01;BDR
SP GLOBAL;7;2270,42;BDR
SP GLOBAL;8;1435,74;BDR
SP GLOBAL;9;5187,71;BDR
SPLUNK INC;10;298,46;BDR
SPLUNK INC;11;426,87;BDR
SPLUNK INC;12;477,57;BDR
SPOTIFY TECH;10;7761,75;BDR
SPOTIFY TECH;11;7071,13;BDR
SPOTIFY TECH;12;8355,81;BDR
SPOTIFY TECH;2;473,76;BDR
SPOTIFY TECH;3;466,47;BDR
SPOTIFY TECH;4;160,06;BDR
SPOTIFY TECH;5;2183,36;BDR
SPOTIFY TECH;6;2248,2;BDR
SPOTIFY TECH;7;7871,78;BDR
SPOTIFY TECH;8;9411,48;BDR
SPOTIFY TECH;9;10019,17;BDR
SPRINGER;1;469,36;BDR
SPRINGER;2;279,45;BDR
SPRINGER;3;158,85;BDR
SPRINGER;4;749,35;BDR
SPRINGER;5;813,93;BDR
SPRINGER;6;763,33;BDR
SPRINGER;7;1000,68;BDR
SPRINGER;8;984,8;BDR
SPRINGER;9;204,68;BDR
SPRINGS;1;745,49;BDR
SPRINGS;10;305,47;BDR
SPRINGS;11;267,89;BDR
SPRINGS;12;305,95;BDR
SPRINGS;2;606,63;BDR
SPRINGS;3;396,34;BDR
SPRINGS;4;292,05;BDR
SPRINGS;5;257,9;BDR
SPRINGS;6;396,58;BDR
SPRINGS;7;496,64;BDR
SPRINGS;8;323,32;BDR
SPRINGS;9;357,7;BDR
SPRINT;1;21,04;BDR
SPRINT;2;20,91;BDR
SPRINT;3;369,34;BDR
SPTURIS;1;124,91;BDR
SPTURIS;10;632,49;BDR
SPTURIS;11;504,53;BDR
SPTURIS;12;633,54;BDR
SPTURIS;2;181,76;BDR
SPTURIS;3;81,01;BDR
SPTURIS;4;172,12;BDR
SPTURIS;5;161,13;BDR
SPTURIS;6;797,91;BDR
SPTURIS;7;497,31;BDR
SPTURIS;8;837,21;BDR
SPTURIS;9;1124,79;BDR
SSC TECHNOL;10;60,6;BDR
SSC TECHNOL;11;61,04;BDR
SSC TECHNOL;12;61,79;BDR
STANLEY BLAC;10;742,5;BDR
STANLEY BLAC;11;971,51;BDR
STANLEY BLAC;12;921,74;BDR
STANLEY BLAC;3;251,73;BDR
STARBUCKS;1;10060,04;BDR
STARBUCKS;10;7998,78;BDR
STARBUCKS;11;8835,65;BDR
STARBUCKS;12;10542,15;BDR
STARBUCKS;2;7897,66;BDR
STARBUCKS;3;8654;BDR
STARBUCKS;4;7410,59;BDR
STARBUCKS;5;8128,48;BDR
STARBUCKS;6;8322,26;BDR
STARBUCKS;7;5153,26;BDR
STARBUCKS;8;7364,48;BDR
STARBUCKS;9;7340,74;BDR
STATE STREET;10;371,31;BDR
STATE STREET;12;753,49;BDR
STATE STREET;2;612,27;BDR
STATE STREET;3;1062,29;BDR
STATE STREET;5;330,34;BDR
STATE STREET;9;360,61;BDR
STBP;1;9,15;Logística 
STBP;10;1,84;Logística 
STBP;6;0,3;Logística 
STBP;7;0,2;Logística 
STBPE;10;9,46;BDR
STBPE;6;0,5;BDR
STBPE;7;0,3;BDR
STERIS PLC;10;211,29;BDR
STERIS PLC;11;254,97;BDR
STERIS PLC;12;94,9;BDR
STERLING BNC;10;423,09;BDR
STERLING BNC;11;579,28;BDR
STERLING BNC;12;269,96;BDR
STERLING BNC;3;375,84;BDR
STERLING BNC;5;70,31;BDR
STERLING BNC;6;131,07;BDR
STERLING BNC;8;133,52;BDR
STERLING BNC;9;128,01;BDR
STMICROEL;10;192,2;BDR
STMICROEL;11;188,37;BDR
STMICROEL;12;1156,01;BDR
STMICROEL;2;249,8;BDR
STMICROEL;3;319,12;BDR
STMICROEL;9;298,77;BDR
STRYKER CORP;10;308,7;BDR
STRYKER CORP;11;940,36;BDR
STRYKER CORP;12;319,69;BDR
STRYKER CORP;2;245,4;BDR
STRYKER CORP;5;276,31;BDR
STRYKER CORP;9;553,18;BDR
SUL AMERICA;1;6555,7;Seguros
SUL AMERICA;10;4558,92;Seguros
SUL AMERICA;11;2864,64;Seguros
SUL AMERICA;12;2992,82;Seguros
SUL AMERICA;2;5079,84;Seguros
SUL AMERICA;3;4106,38;Seguros
SUL AMERICA;4;3824,57;Seguros
SUL AMERICA;5;3404,7;Seguros
SUL AMERICA;6;4331,53;Seguros
SUL AMERICA;7;6200,24;Seguros
SUL AMERICA;8;4905;Seguros
SUL AMERICA;9;4436,88;Seguros
SULA;1;6,77;Seguros
SULA;10;76,38;Seguros
SULA;2;0,08;Seguros
SULA;3;1,12;Seguros
SULA;4;2,92;Seguros
SULA;5;2,03;Seguros
SULA;6;45,79;Seguros
SULA;7;68,61;Seguros
SULA;8;13,05;Seguros
SULA;9;15,95;Seguros
SULA    /ED;7;3,26;Seguros
SULA    /ED;8;5,59;Seguros
SULA    /EJ;10;11,91;Seguros
SULA    /EJ;3;35,58;Seguros
SULA    /EJ;6;1,58;Seguros
SULAE;1;4;Seguros
SULAE;10;216,69;Seguros
SULAE;2;4,69;Seguros
SULAE;3;50,07;Seguros
SULAE;4;3,11;Seguros
SULAE;5;47,1;Seguros
SULAE;7;40,48;Seguros
SULAE;8;164,93;Seguros
SULAE;9;325,63;Seguros
SULAE    /ED;7;3,44;Seguros
SULAE    /ED;8;19,18;Seguros
SULAE    /EJ;10;126,35;Seguros
SUMITOMO MIT;10;160,17;BDR
SUMITOMO MIT;11;293,51;BDR
SUMITOMO MIT;12;335,64;BDR
SUZANO S.A.;1;5173,85;Madeira e Papel
SUZANO S.A.;10;4166,04;Madeira e Papel
SUZANO S.A.;11;2039,36;Madeira e Papel
SUZANO S.A.;12;2176,39;Madeira e Papel
SUZANO S.A.;2;3864,37;Madeira e Papel
SUZANO S.A.;3;3178,44;Madeira e Papel
SUZANO S.A.;4;3757,87;Madeira e Papel
SUZANO S.A.;5;5326,21;Madeira e Papel
SUZANO S.A.;6;5729;Madeira e Papel
SUZANO S.A.;7;5120,5;Madeira e Papel
SUZANO S.A.;8;3704,05;Madeira e Papel
SUZANO S.A.;9;4584,25;Madeira e Papel
SUZB;1;1696,22;Celulose
SUZB;10;957,9;Celulose
SUZB;2;586,5;Celulose
SUZB;3;390,89;Celulose
SUZB;4;1198,14;Celulose
SUZB;5;2171,83;Celulose
SUZB;6;837,9;Celulose
SUZB;7;1055,86;Celulose
SUZB;8;2852,21;Celulose
SUZB;9;1662,15;Celulose
SUZB  FM;1;193,17;Celulose
SUZB  FM;10;434,74;Celulose
SUZB  FM;2;163,35;Celulose
SUZB  FM;3;180,67;Celulose
SUZB  FM;4;281,78;Celulose
SUZB  FM;5;441,85;Celulose
SUZB  FM;6;330,11;Celulose
SUZB  FM;7;279,26;Celulose
SUZB  FM;8;418,54;Celulose
SUZB  FM;9;348,82;Celulose
SUZBE;1;678,41;Celulose
SUZBE;10;1199,76;Celulose
SUZBE;2;1138,51;Celulose
SUZBE;3;2120,29;Celulose
SUZBE;4;1652,19;Celulose
SUZBE;5;1544,2;Celulose
SUZBE;6;1795,72;Celulose
SUZBE;7;1392,47;Celulose
SUZBE;8;941,23;Celulose
SUZBE;9;1656,78;Celulose
SUZBE  FM;1;141,16;Celulose
SUZBE  FM;10;287,51;Celulose
SUZBE  FM;2;93,63;Celulose
SUZBE  FM;3;88,92;Celulose
SUZBE  FM;4;137,56;Celulose
SUZBE  FM;5;357,05;Celulose
SUZBE  FM;6;277,13;Celulose
SUZBE  FM;7;243,56;Celulose
SUZBE  FM;8;297,22;Celulose
SUZBE  FM;9;363,41;Celulose
SVB FINANCIA;10;834,7;BDR
SVB FINANCIA;11;436,18;BDR
SVB FINANCIA;3;227,54;BDR
SVB FINANCIA;6;262,77;BDR
SVB FINANCIA;7;291;BDR
SVB FINANCIA;8;639,92;BDR
SYNCHRONY FI;1;585,5;BDR
SYNCHRONY FI;10;932,27;BDR
SYNCHRONY FI;11;798,2;BDR
SYNCHRONY FI;12;1005,57;BDR
SYNCHRONY FI;2;426,6;BDR
SYNCHRONY FI;3;871,73;BDR
SYNCHRONY FI;4;800,52;BDR
SYNCHRONY FI;5;215,26;BDR
SYNCHRONY FI;6;869,68;BDR
SYNCHRONY FI;8;136,99;BDR
SYNCHRONY FI;9;567,77;BDR
SYNOPSYS INC;10;317,01;BDR
SYNOPSYS INC;11;1184;BDR
SYNOPSYS INC;12;2547,61;BDR
SYNOPSYS INC;3;158,93;BDR
SYNOPSYS INC;4;202,4;BDR
SYNOPSYS INC;5;713,7;BDR
SYNOPSYS INC;8;875,04;BDR
SYSCO CORP;10;354,88;BDR
SYSCO CORP;11;187,76;BDR
SYSCO CORP;2;828,88;BDR
SYSCO CORP;3;1371,46;BDR
SYSCO CORP;4;587,92;BDR
SYSCO CORP;5;147,13;BDR
SYSCO CORP;9;159,01;BDR
T ROWE PRICE;11;389,19;BDR
T ROWE PRICE;3;280,33;BDR
T ROWE PRICE;5;331,79;BDR
T ROWE PRICE;6;338,57;BDR
T ROWE PRICE;7;701,44;BDR
T ROWE PRICE;8;1484,02;BDR
TAEE;1;399,45;Energia Elétrica
TAEE;10;116,17;Energia Elétrica
TAEE;2;152,93;Energia Elétrica
TAEE;3;20,16;Energia Elétrica
TAEE;4;103,62;Energia Elétrica
TAEE;5;0,19;Energia Elétrica
TAEE;6;189,96;Energia Elétrica
TAEE;7;174,07;Energia Elétrica
TAEE;8;93,48;Energia Elétrica
TAEE;9;88,16;Energia Elétrica
TAEE    /ED;5;103,79;Energia Elétrica
TAEE    /EDJ;5;18,34;Energia Elétrica
TAEE    /EDJ;8;0,57;Energia Elétrica
TAEE  FM;1;43,7;Energia Elétrica
TAEE  FM;10;57,14;Energia Elétrica
TAEE  FM;2;48,08;Energia Elétrica
TAEE  FM;3;57,48;Energia Elétrica
TAEE  FM;4;67,01;Energia Elétrica
TAEE  FM;5;7,07;Energia Elétrica
TAEE  FM;6;61,22;Energia Elétrica
TAEE  FM;7;44,3;Energia Elétrica
TAEE  FM;8;92,36;Energia Elétrica
TAEE  FM;9;94,45;Energia Elétrica
TAEE  FM/ED;5;22,01;Energia Elétrica
TAEE  FM/EDJ;5;16,61;Energia Elétrica
TAEE  FM/EDJ;8;31,68;Energia Elétrica
TAEEE;1;4,79;Energia Elétrica
TAEEE;10;116,82;Energia Elétrica
TAEEE;2;75,1;Energia Elétrica
TAEEE;3;304,96;Energia Elétrica
TAEEE;4;255,89;Energia Elétrica
TAEEE;5;4,9;Energia Elétrica
TAEEE;6;32,45;Energia Elétrica
TAEEE;7;61,93;Energia Elétrica
TAEEE;8;31,94;Energia Elétrica
TAEEE;9;71,63;Energia Elétrica
TAEEE    /ED;5;93,68;Energia Elétrica
TAEEE    /ED;8;0,1;Energia Elétrica
TAEEE  FM;1;18,79;Energia Elétrica
TAEEE  FM;10;45,12;Energia Elétrica
TAEEE  FM;2;42,41;Energia Elétrica
TAEEE  FM;3;27,33;Energia Elétrica
TAEEE  FM;4;46,55;Energia Elétrica
TAEEE  FM;5;1,87;Energia Elétrica
TAEEE  FM;6;23,44;Energia Elétrica
TAEEE  FM;7;23,92;Energia Elétrica
TAEEE  FM;8;31,13;Energia Elétrica
TAEEE  FM;9;49,25;Energia Elétrica
TAEEE  FM/ED;5;18,22;Energia Elétrica
TAEEE  FM/ED;8;20,96;Energia Elétrica
TAESA;1;3289,34;Energia Elétrica
TAESA;10;3042,18;Energia Elétrica
TAESA;11;2102,86;Energia Elétrica
TAESA;12;2225,49;Energia Elétrica
TAESA;2;2777,88;Energia Elétrica
TAESA;3;3316,21;Energia Elétrica
TAESA;4;2591,07;Energia Elétrica
TAESA;5;2667,42;Energia Elétrica
TAESA;6;3260,59;Energia Elétrica
TAESA;7;3376,67;Energia Elétrica
TAESA;8;3518,77;Energia Elétrica
TAESA;9;3001,82;Energia Elétrica
TAIWANSMFAC;1;4556,03;BDR
TAIWANSMFAC;10;7939,59;BDR
TAIWANSMFAC;11;1279,78;BDR
TAIWANSMFAC;12;1342,19;BDR
TAIWANSMFAC;2;3208,9;BDR
TAIWANSMFAC;3;2192,96;BDR
TAIWANSMFAC;4;3311,42;BDR
TAIWANSMFAC;5;3765,71;BDR
TAIWANSMFAC;6;3398,34;BDR
TAIWANSMFAC;7;6496,65;BDR
TAIWANSMFAC;8;9146,16;BDR
TAIWANSMFAC;9;8183,27;BDR
TAKEDAPH;1;1152,11;BDR
TAKEDAPH;10;1532,49;BDR
TAKEDAPH;11;1212,06;BDR
TAKEDAPH;12;189,9;BDR
TAKEDAPH;2;1097,52;BDR
TAKEDAPH;3;762,84;BDR
TAKEDAPH;4;822,28;BDR
TAKEDAPH;5;828,11;BDR
TAKEDAPH;6;103,89;BDR
TAKEDAPH;7;280,16;BDR
TAKEDAPH;8;805,64;BDR
TAKEDAPH;9;672,89;BDR
TAKE-TWO INT;10;4441,64;BDR
TAKE-TWO INT;11;4517,64;BDR
TAKE-TWO INT;12;4958,55;BDR
TAKE-TWO INT;3;132,8;BDR
TAKE-TWO INT;4;161;BDR
TAKE-TWO INT;5;348,54;BDR
TAKE-TWO INT;6;187,81;BDR
TAKE-TWO INT;7;1217,7;BDR
TAKE-TWO INT;8;4822,49;BDR
TAKE-TWO INT;9;4566,12;BDR
TAL EDUCATIO;11;81,48;BDR
TAL EDUCATIO;12;389,84;BDR
TAPESTRY INC;10;906,31;BDR
TAPESTRY INC;11;708,18;BDR
TAPESTRY INC;12;2911,63;BDR
TAPESTRY INC;2;103,19;BDR
TAPESTRY INC;3;401,47;BDR
TAPESTRY INC;5;153,33;BDR
TAPESTRY INC;6;79,58;BDR
TAPESTRY INC;7;142,21;BDR
TAPESTRY INC;8;244,4;BDR
TAPESTRY INC;9;337,51;BDR
TARGET CORP;1;6324,03;BDR
TARGET CORP;10;16289,89;BDR
TARGET CORP;11;14393,93;BDR
TARGET CORP;12;17915,97;BDR
TARGET CORP;2;7507,26;BDR
TARGET CORP;3;9327,86;BDR
TARGET CORP;4;9491,73;BDR
TARGET CORP;5;10645,76;BDR
TARGET CORP;6;11183,67;BDR
TARGET CORP;7;11499,72;BDR
TARGET CORP;8;17784,6;BDR
TARGET CORP;9;17764,77;BDR
TAURUS ARMAS;1;970,2;Máquinas e Equipamentos
TAURUS ARMAS;10;1340,48;Máquinas e Equipamentos
TAURUS ARMAS;11;1282,21;Máquinas e Equipamentos
TAURUS ARMAS;12;2507,77;Máquinas e Equipamentos
TAURUS ARMAS;2;613,21;Máquinas e Equipamentos
TAURUS ARMAS;3;483,13;Máquinas e Equipamentos
TAURUS ARMAS;4;468,26;Máquinas e Equipamentos
TAURUS ARMAS;5;549,77;Máquinas e Equipamentos
TAURUS ARMAS;6;902,67;Máquinas e Equipamentos
TAURUS ARMAS;7;1067,69;Máquinas e Equipamentos
TAURUS ARMAS;8;958,23;Máquinas e Equipamentos
TAURUS ARMAS;9;1276,72;Máquinas e Equipamentos
TCSA;8;1,64;BDR
TCSA;9;0,37;BDR
TE CONNECTIV;10;593,25;BDR
TE CONNECTIV;11;603,13;BDR
TE CONNECTIV;3;328,16;BDR
TE CONNECTIV;5;214;BDR
TE CONNECTIV;8;260,1;BDR
TECHNIPFMC P;1;69,8;BDR
TECHNIPFMC P;10;212,91;BDR
TECHNIPFMC P;11;478,7;BDR
TECHNIPFMC P;12;537,94;BDR
TECHNIPFMC P;2;147,79;BDR
TECHNIPFMC P;3;276,78;BDR
TECHNIPFMC P;4;39,99;BDR
TECHNIPFMC P;5;42,75;BDR
TECHNIPFMC P;6;124,74;BDR
TECHNIPFMC P;9;36,53;BDR
TECHNOS;1;212,52;BDR
TECHNOS;10;58,18;BDR
TECHNOS;11;44,78;BDR
TECHNOS;12;53,87;BDR
TECHNOS;2;118,84;BDR
TECHNOS;3;90,14;BDR
TECHNOS;4;56,53;BDR
TECHNOS;5;49,47;BDR
TECHNOS;6;95,44;BDR
TECHNOS;7;109,96;BDR
TECHNOS;8;64,19;BDR
TECHNOS;9;58,68;BDR
TECNISA;1;396,16;Construção Civil
TECNISA;10;680,81;Construção Civil
TECNISA;11;359,7;Construção Civil
TECNISA;12;397,44;Construção Civil
TECNISA;2;264;Construção Civil
TECNISA;3;161,14;Construção Civil
TECNISA;4;88,79;Construção Civil
TECNISA;5;66,36;Construção Civil
TECNISA;6;892,06;Construção Civil
TECNISA;7;1282,97;Construção Civil
TECNISA;8;912,22;Construção Civil
TECNISA;9;983,67;Construção Civil
TECNOSOLO;1;264,76;BDR
TECNOSOLO;10;171,56;BDR
TECNOSOLO;11;163,95;BDR
TECNOSOLO;12;169,07;BDR
TECNOSOLO;2;179,35;BDR
TECNOSOLO;3;142,07;BDR
TECNOSOLO;4;108,14;BDR
TECNOSOLO;5;106,21;BDR
TECNOSOLO;6;182,84;BDR
TECNOSOLO;7;198,63;BDR
TECNOSOLO;8;158,94;BDR
TECNOSOLO;9;153,44;BDR
TEGMA;1;2014,14;Logística 
TEGMA;10;1367,62;Logística 
TEGMA;11;990,95;Logística 
TEGMA;12;1109,74;Logística 
TEGMA;2;1500,7;Logística 
TEGMA;3;1151,21;Logística 
TEGMA;4;967,13;Logística 
TEGMA;5;1156,62;Logística 
TEGMA;6;1516,01;Logística 
TEGMA;7;1631,9;Logística 
TEGMA;8;1416,85;Logística 
TEGMA;9;1198,91;Logística 
TEKA;1;561,35;BDR
TEKA;10;1336,54;BDR
TEKA;11;1089,08;BDR
TEKA;12;1421,47;BDR
TEKA;2;362,36;BDR
TEKA;3;362,57;BDR
TEKA;4;361,44;BDR
TEKA;5;259,16;BDR
TEKA;6;1134,64;BDR
TEKA;7;1970,08;BDR
TEKA;8;1260,06;BDR
TEKA;9;1014,72;BDR
TEKNO;10;76,04;BDR
TEKNO;11;123;BDR
TEKNO;12;300,46;BDR
TEKNO;2;75,2;BDR
TEKNO;3;78,4;BDR
TEKNO;8;123,08;BDR
TEKNO;9;398,04;BDR
TELEBRAS;1;6060,67;Telefonia 
TELEBRAS;10;4756,28;Telefonia 
TELEBRAS;11;4433,23;Telefonia 
TELEBRAS;12;4884,5;Telefonia 
TELEBRAS;2;3760,2;Telefonia 
TELEBRAS;3;3615,72;Telefonia 
TELEBRAS;4;3359,78;Telefonia 
TELEBRAS;5;3331,15;Telefonia 
TELEBRAS;6;5816,56;Telefonia 
TELEBRAS;7;9581,47;Telefonia 
TELEBRAS;8;8501,8;Telefonia 
TELEBRAS;9;5993,56;Telefonia 
TELEF BRASIL;1;6091,14;Telecomunicações
TELEF BRASIL;10;6627,06;Telecomunicações
TELEF BRASIL;11;3041,96;Telecomunicações
TELEF BRASIL;12;1812,5;Telecomunicações
TELEF BRASIL;2;5164,88;Telecomunicações
TELEF BRASIL;3;5332,72;Telecomunicações
TELEF BRASIL;4;5675,2;Telecomunicações
TELEF BRASIL;5;4729,31;Telecomunicações
TELEF BRASIL;6;6424,7;Telecomunicações
TELEF BRASIL;7;6160,19;Telecomunicações
TELEF BRASIL;8;5231,08;Telecomunicações
TELEF BRASIL;9;6066,19;Telecomunicações
TELEFLEX INC;10;193,4;BDR
TELEFLEX INC;11;185,26;BDR
TELEFLEX INC;2;305,5;BDR
TELEFLEX INC;3;139,48;BDR
TELEFONIC;1;113,83;BDR
TELEFONIC;10;265,53;BDR
TELEFONIC;11;352,03;BDR
TELEFONIC;12;446,89;BDR
TELEFONIC;2;142,74;BDR
TELEFONIC;3;191,91;BDR
TELEFONIC;4;50,58;BDR
TELEFONIC;5;81,47;BDR
TELEFONIC;7;146,2;BDR
TELEFONIC;8;393,34;BDR
TELEFONIC;9;346,1;BDR
TENARIS SA;11;105,62;Siderugia 
TENARIS SA;12;251,45;Siderugia 
TENDA;1;2043,77;Construção Civil
TENDA;10;1639,22;Construção Civil
TENDA;11;1181,83;Construção Civil
TENDA;12;1197,24;Construção Civil
TENDA;2;1890,1;Construção Civil
TENDA;3;1477,84;Construção Civil
TENDA;4;1130,5;Construção Civil
TENDA;5;1252,58;Construção Civil
TENDA;6;1809,44;Construção Civil
TENDA;7;2288,72;Construção Civil
TENDA;8;1821,68;Construção Civil
TENDA;9;1597,33;Construção Civil
TERNIUMSA;11;574,16;BDR
TERNIUMSA;12;920,15;BDR
TERNIUMSA;2;78,87;BDR
TERNIUMSA;3;125,52;BDR
TERNIUMSA;4;157,2;BDR
TERNIUMSA;6;87,11;BDR
TERNIUMSA;8;83,51;BDR
TERNIUMSA;9;293,68;BDR
TERRA SANTA;1;1296,64;Agropecuária
TERRA SANTA;10;837,86;Agropecuária
TERRA SANTA;11;942,2;Agropecuária
TERRA SANTA;12;1547,35;Agropecuária
TERRA SANTA;2;897,13;Agropecuária
TERRA SANTA;3;732,79;Agropecuária
TERRA SANTA;4;533,27;Agropecuária
TERRA SANTA;5;581,17;Agropecuária
TERRA SANTA;6;819,61;Agropecuária
TERRA SANTA;7;1181,11;Agropecuária
TERRA SANTA;8;963,1;Agropecuária
TERRA SANTA;9;973,84;Agropecuária
TESLA INC;1;22173,06;BDR
TESLA INC;10;9058,47;BDR
TESLA INC;11;1606,55;BDR
TESLA INC;12;2021,02;BDR
TESLA INC;2;30321,82;BDR
TESLA INC;3;29219,23;BDR
TESLA INC;4;35135,88;BDR
TESLA INC;5;44217,61;BDR
TESLA INC;6;52243,59;BDR
TESLA INC;7;88851,73;BDR
TESLA INC;8;96875,86;BDR
TESLA INC;9;21805,33;BDR
TEVA PHARMAC;10;52,24;BDR
TEVA PHARMAC;11;205,21;BDR
TEVA PHARMAC;12;212,55;BDR
TEX RENAUX;1;643,85;BDR
TEX RENAUX;10;1668,52;BDR
TEX RENAUX;11;1245,97;BDR
TEX RENAUX;12;1852,76;BDR
TEX RENAUX;2;416,42;BDR
TEX RENAUX;3;291,33;BDR
TEX RENAUX;4;224,99;BDR
TEX RENAUX;5;190,54;BDR
TEX RENAUX;6;2192,91;BDR
TEX RENAUX;7;1956,13;BDR
TEX RENAUX;8;2015,16;BDR
TEX RENAUX;9;2101,91;BDR
TEXAS INC;1;13903,91;BDR
TEXAS INC;10;15841,43;BDR
TEXAS INC;11;16056,1;BDR
TEXAS INC;12;15066,62;BDR
TEXAS INC;2;12217,43;BDR
TEXAS INC;3;10762,21;BDR
TEXAS INC;4;11651,42;BDR
TEXAS INC;5;12217,5;BDR
TEXAS INC;6;12469,12;BDR
TEXAS INC;7;14462,1;BDR
TEXAS INC;8;18115,04;BDR
TEXAS INC;9;13593,73;BDR
TEXTRON INC;11;444,76;BDR
TEXTRON INC;12;244,88;BDR
TEXTRON INC;3;685,37;BDR
THE JM SMUCK;10;639,93;BDR
THE JM SMUCK;11;1274,33;BDR
THE JM SMUCK;12;1483,7;BDR
THE JM SMUCK;3;248,39;BDR
THE JM SMUCK;8;338,39;BDR
THE PROGRESS;11;531,02;BDR
THE PROGRESS;12;225,78;BDR
THE PROGRESS;2;177,8;BDR
THE PROGRESS;3;365,52;BDR
THE PROGRESS;4;419,9;BDR
THE PROGRESS;8;245,41;BDR
